ltable_id,rtable_id,label,id,ltable_title,ltable_category,ltable_brand,ltable_modelno,ltable_price,ltable_extended_title,rtable_title,rtable_category,rtable_brand,rtable_modelno,rtable_price,rtable_extended_title
280,9064,0,9052,da-lite da-tex rear tensioned advantage electrol - hdtv format 184 diagonal,electronics - general,da-lite,35199,4612.99,da-lite da-tex rear tensioned advantage electrol - hdtv format 184 diagonal electronics - general da-lite 35199,hc da-mat tensioned advantage electrol - av format 50 x 50,projection screens,da-lite,,,hc da-mat tensioned advantage electrol - av format 50 x 50 projection screens da-lite 
1809,9064,0,4762,da-lite da-mat tensioned advantage electrol - av format 8 x 10 diagonal,electronics - general,da-lite,84374,3077.99,da-lite da-mat tensioned advantage electrol - av format 8 x 10 diagonal electronics - general da-lite 84374,hc da-mat tensioned advantage electrol - av format 50 x 50,projection screens,da-lite,,,hc da-mat tensioned advantage electrol - av format 50 x 50 projection screens da-lite 
1839,9064,0,9317,da-lite da-mat tensioned advantage electrol - av format 60 x 60,electronics - general,da-lite,84367,2022.99,da-lite da-mat tensioned advantage electrol - av format 60 x 60 electronics - general da-lite 84367,hc da-mat tensioned advantage electrol - av format 50 x 50,projection screens,da-lite,,,hc da-mat tensioned advantage electrol - av format 50 x 50 projection screens da-lite 
887,9064,0,4834,da-lite dual vision tensioned advantage deluxe electrol - hdtv format 92 diagonal,electronics - general,da-lite,88285,4242.99,da-lite dual vision tensioned advantage deluxe electrol - hdtv format 92 diagonal electronics - general da-lite 88285,hc da-mat tensioned advantage electrol - av format 50 x 50,projection screens,da-lite,,,hc da-mat tensioned advantage electrol - av format 50 x 50 projection screens da-lite 
278,16320,0,174,da-lite hc cinema vision tensioned advantage electrol - av format 8 x 8 diagonal,electronics - general,da-lite,89939,2595.0,da-lite hc cinema vision tensioned advantage electrol - av format 8 x 8 diagonal electronics - general da-lite 89939,da-lite 97986 hc cinema vision tensioned cosmopolitan electrol - av format 12 x 12 diagonal,projection screens,da-lite,,,da-lite 97986 hc cinema vision tensioned cosmopolitan electrol - av format 12 x 12 diagonal projection screens da-lite 
856,16320,0,3508,da-lite hc cinema vision tensioned cosmopolitan electrol - av format 7 x 9 diagonal,electronics - general,da-lite,89892,2240.0,da-lite hc cinema vision tensioned cosmopolitan electrol - av format 7 x 9 diagonal electronics - general da-lite 89892,da-lite 97986 hc cinema vision tensioned cosmopolitan electrol - av format 12 x 12 diagonal,projection screens,da-lite,,,da-lite 97986 hc cinema vision tensioned cosmopolitan electrol - av format 12 x 12 diagonal projection screens da-lite 
814,16320,0,1220,da-lite dual vision tensioned cosmopolitan electrol - av format 7 x 9 diagonal,electronics - general,da-lite,84986,2346.99,da-lite dual vision tensioned cosmopolitan electrol - av format 7 x 9 diagonal electronics - general da-lite 84986,da-lite 97986 hc cinema vision tensioned cosmopolitan electrol - av format 12 x 12 diagonal,projection screens,da-lite,,,da-lite 97986 hc cinema vision tensioned cosmopolitan electrol - av format 12 x 12 diagonal projection screens da-lite 
280,16320,0,6886,da-lite da-tex rear tensioned advantage electrol - hdtv format 184 diagonal,electronics - general,da-lite,35199,4612.99,da-lite da-tex rear tensioned advantage electrol - hdtv format 184 diagonal electronics - general da-lite 35199,da-lite 97986 hc cinema vision tensioned cosmopolitan electrol - av format 12 x 12 diagonal,projection screens,da-lite,,,da-lite 97986 hc cinema vision tensioned cosmopolitan electrol - av format 12 x 12 diagonal projection screens da-lite 
466,16320,0,5988,da-lite pearlescent tensioned cosmopolitan electrol - av format 9 x 9 diagonal,electronics - general,da-lite,81108,2500.99,da-lite pearlescent tensioned cosmopolitan electrol - av format 9 x 9 diagonal electronics - general da-lite 81108,da-lite 97986 hc cinema vision tensioned cosmopolitan electrol - av format 12 x 12 diagonal,projection screens,da-lite,,,da-lite 97986 hc cinema vision tensioned cosmopolitan electrol - av format 12 x 12 diagonal projection screens da-lite 
1067,16320,0,8207,da-lite pearlescent tensioned advantage electrol - av format 6 x 8 diagonal,electronics - general,da-lite,84381,2532.99,da-lite pearlescent tensioned advantage electrol - av format 6 x 8 diagonal electronics - general da-lite 84381,da-lite 97986 hc cinema vision tensioned cosmopolitan electrol - av format 12 x 12 diagonal,projection screens,da-lite,,,da-lite 97986 hc cinema vision tensioned cosmopolitan electrol - av format 12 x 12 diagonal projection screens da-lite 
2546,16320,0,3041,da-lite da-tex rear tensioned advantage electrol - av format 8 x 8 diagonal,electronics - general,da-lite,85375,2549.38,da-lite da-tex rear tensioned advantage electrol - av format 8 x 8 diagonal electronics - general da-lite 85375,da-lite 97986 hc cinema vision tensioned cosmopolitan electrol - av format 12 x 12 diagonal,projection screens,da-lite,,,da-lite 97986 hc cinema vision tensioned cosmopolitan electrol - av format 12 x 12 diagonal projection screens da-lite 
887,16320,0,1537,da-lite dual vision tensioned advantage deluxe electrol - hdtv format 92 diagonal,electronics - general,da-lite,88285,4242.99,da-lite dual vision tensioned advantage deluxe electrol - hdtv format 92 diagonal electronics - general da-lite 88285,da-lite 97986 hc cinema vision tensioned cosmopolitan electrol - av format 12 x 12 diagonal,projection screens,da-lite,,,da-lite 97986 hc cinema vision tensioned cosmopolitan electrol - av format 12 x 12 diagonal projection screens da-lite 
278,19567,0,266,da-lite hc cinema vision tensioned advantage electrol - av format 8 x 8 diagonal,electronics - general,da-lite,89939,2595.0,da-lite hc cinema vision tensioned advantage electrol - av format 8 x 8 diagonal electronics - general da-lite 89939,da-lite tensioned advantage deluxe electrol - projection screen motorized - 92 in - 16 9 - cinema vision,projection screens,da-lite,,3950.0,da-lite tensioned advantage deluxe electrol - projection screen motorized - 92 in - 16 9 - cinema vision projection screens da-lite 
887,19567,0,3545,da-lite dual vision tensioned advantage deluxe electrol - hdtv format 92 diagonal,electronics - general,da-lite,88285,4242.99,da-lite dual vision tensioned advantage deluxe electrol - hdtv format 92 diagonal electronics - general da-lite 88285,da-lite tensioned advantage deluxe electrol - projection screen motorized - 92 in - 16 9 - cinema vision,projection screens,da-lite,,3950.0,da-lite tensioned advantage deluxe electrol - projection screen motorized - 92 in - 16 9 - cinema vision projection screens da-lite 
278,21955,0,881,da-lite hc cinema vision tensioned advantage electrol - av format 8 x 8 diagonal,electronics - general,da-lite,89939,2595.0,da-lite hc cinema vision tensioned advantage electrol - av format 8 x 8 diagonal electronics - general da-lite 89939,hc da-mat tensioned advantage electrol - wide format size wide 94 diagonal,projection screens,da-lite,,,hc da-mat tensioned advantage electrol - wide format size wide 94 diagonal projection screens da-lite 
280,21955,0,3658,da-lite da-tex rear tensioned advantage electrol - hdtv format 184 diagonal,electronics - general,da-lite,35199,4612.99,da-lite da-tex rear tensioned advantage electrol - hdtv format 184 diagonal electronics - general da-lite 35199,hc da-mat tensioned advantage electrol - wide format size wide 94 diagonal,projection screens,da-lite,,,hc da-mat tensioned advantage electrol - wide format size wide 94 diagonal projection screens da-lite 
1067,21955,0,1924,da-lite pearlescent tensioned advantage electrol - av format 6 x 8 diagonal,electronics - general,da-lite,84381,2532.99,da-lite pearlescent tensioned advantage electrol - av format 6 x 8 diagonal electronics - general da-lite 84381,hc da-mat tensioned advantage electrol - wide format size wide 94 diagonal,projection screens,da-lite,,,hc da-mat tensioned advantage electrol - wide format size wide 94 diagonal projection screens da-lite 
1809,21955,0,5860,da-lite da-mat tensioned advantage electrol - av format 8 x 10 diagonal,electronics - general,da-lite,84374,3077.99,da-lite da-mat tensioned advantage electrol - av format 8 x 10 diagonal electronics - general da-lite 84374,hc da-mat tensioned advantage electrol - wide format size wide 94 diagonal,projection screens,da-lite,,,hc da-mat tensioned advantage electrol - wide format size wide 94 diagonal projection screens da-lite 
2546,21955,0,5001,da-lite da-tex rear tensioned advantage electrol - av format 8 x 8 diagonal,electronics - general,da-lite,85375,2549.38,da-lite da-tex rear tensioned advantage electrol - av format 8 x 8 diagonal electronics - general da-lite 85375,hc da-mat tensioned advantage electrol - wide format size wide 94 diagonal,projection screens,da-lite,,,hc da-mat tensioned advantage electrol - wide format size wide 94 diagonal projection screens da-lite 
278,8783,0,981,da-lite hc cinema vision tensioned advantage electrol - av format 8 x 8 diagonal,electronics - general,da-lite,89939,2595.0,da-lite hc cinema vision tensioned advantage electrol - av format 8 x 8 diagonal electronics - general da-lite 89939,da-lite tensioned advantage electrol - projection screen motorized - cinema vision,projection screens,da-lite,advantage electrol,,da-lite tensioned advantage electrol - projection screen motorized - cinema vision projection screens da-lite advantage electrol
887,8783,0,6493,da-lite dual vision tensioned advantage deluxe electrol - hdtv format 92 diagonal,electronics - general,da-lite,88285,4242.99,da-lite dual vision tensioned advantage deluxe electrol - hdtv format 92 diagonal electronics - general da-lite 88285,da-lite tensioned advantage electrol - projection screen motorized - cinema vision,projection screens,da-lite,advantage electrol,,da-lite tensioned advantage electrol - projection screen motorized - cinema vision projection screens da-lite advantage electrol
278,17184,0,1510,da-lite hc cinema vision tensioned advantage electrol - av format 8 x 8 diagonal,electronics - general,da-lite,89939,2595.0,da-lite hc cinema vision tensioned advantage electrol - av format 8 x 8 diagonal electronics - general da-lite 89939,da-lite 98812 cinema vision tensioned cosmopolitan electrol - av format 12 x 12 diagonal,projection screens,da-lite,,,da-lite 98812 cinema vision tensioned cosmopolitan electrol - av format 12 x 12 diagonal projection screens da-lite 
856,17184,0,5193,da-lite hc cinema vision tensioned cosmopolitan electrol - av format 7 x 9 diagonal,electronics - general,da-lite,89892,2240.0,da-lite hc cinema vision tensioned cosmopolitan electrol - av format 7 x 9 diagonal electronics - general da-lite 89892,da-lite 98812 cinema vision tensioned cosmopolitan electrol - av format 12 x 12 diagonal,projection screens,da-lite,,,da-lite 98812 cinema vision tensioned cosmopolitan electrol - av format 12 x 12 diagonal projection screens da-lite 
814,17184,0,3990,da-lite dual vision tensioned cosmopolitan electrol - av format 7 x 9 diagonal,electronics - general,da-lite,84986,2346.99,da-lite dual vision tensioned cosmopolitan electrol - av format 7 x 9 diagonal electronics - general da-lite 84986,da-lite 98812 cinema vision tensioned cosmopolitan electrol - av format 12 x 12 diagonal,projection screens,da-lite,,,da-lite 98812 cinema vision tensioned cosmopolitan electrol - av format 12 x 12 diagonal projection screens da-lite 
932,17184,0,3891,da-lite dual vision tensioned cosmopolitan electrol - av format 10 x 10 diagonal,electronics - general,da-lite,84992,2735.99,da-lite dual vision tensioned cosmopolitan electrol - av format 10 x 10 diagonal electronics - general da-lite 84992,da-lite 98812 cinema vision tensioned cosmopolitan electrol - av format 12 x 12 diagonal,projection screens,da-lite,,,da-lite 98812 cinema vision tensioned cosmopolitan electrol - av format 12 x 12 diagonal projection screens da-lite 
1067,17184,0,7527,da-lite pearlescent tensioned advantage electrol - av format 6 x 8 diagonal,electronics - general,da-lite,84381,2532.99,da-lite pearlescent tensioned advantage electrol - av format 6 x 8 diagonal electronics - general da-lite 84381,da-lite 98812 cinema vision tensioned cosmopolitan electrol - av format 12 x 12 diagonal,projection screens,da-lite,,,da-lite 98812 cinema vision tensioned cosmopolitan electrol - av format 12 x 12 diagonal projection screens da-lite 
2546,17184,0,2383,da-lite da-tex rear tensioned advantage electrol - av format 8 x 8 diagonal,electronics - general,da-lite,85375,2549.38,da-lite da-tex rear tensioned advantage electrol - av format 8 x 8 diagonal electronics - general da-lite 85375,da-lite 98812 cinema vision tensioned cosmopolitan electrol - av format 12 x 12 diagonal,projection screens,da-lite,,,da-lite 98812 cinema vision tensioned cosmopolitan electrol - av format 12 x 12 diagonal projection screens da-lite 
278,19780,0,2013,da-lite hc cinema vision tensioned advantage electrol - av format 8 x 8 diagonal,electronics - general,da-lite,89939,2595.0,da-lite hc cinema vision tensioned advantage electrol - av format 8 x 8 diagonal electronics - general da-lite 89939,hc cinema perf tensioned advantage electrol - wide format 113 diagonal,projection screens,da-lite,,,hc cinema perf tensioned advantage electrol - wide format 113 diagonal projection screens da-lite 
2546,19780,0,4080,da-lite da-tex rear tensioned advantage electrol - av format 8 x 8 diagonal,electronics - general,da-lite,85375,2549.38,da-lite da-tex rear tensioned advantage electrol - av format 8 x 8 diagonal electronics - general da-lite 85375,hc cinema perf tensioned advantage electrol - wide format 113 diagonal,projection screens,da-lite,,,hc cinema perf tensioned advantage electrol - wide format 113 diagonal projection screens da-lite 
887,19780,0,3307,da-lite dual vision tensioned advantage deluxe electrol - hdtv format 92 diagonal,electronics - general,da-lite,88285,4242.99,da-lite dual vision tensioned advantage deluxe electrol - hdtv format 92 diagonal electronics - general da-lite 88285,hc cinema perf tensioned advantage electrol - wide format 113 diagonal,projection screens,da-lite,,,hc cinema perf tensioned advantage electrol - wide format 113 diagonal projection screens da-lite 
278,17506,0,2125,da-lite hc cinema vision tensioned advantage electrol - av format 8 x 8 diagonal,electronics - general,da-lite,89939,2595.0,da-lite hc cinema vision tensioned advantage electrol - av format 8 x 8 diagonal electronics - general da-lite 89939,da-lite 98813 hc da-mat tensioned cosmopolitan electrol - av format 10 6 x 14 diagonal,,da-lite,,,da-lite 98813 hc da-mat tensioned cosmopolitan electrol - av format 10 6 x 14 diagonal  da-lite 
